,ds,RSI_14_SPY,BBP_5_2.0_SPY,ZSCORE_20_SPY,KC_CHANNEL_20_2_SPY,OBV_MA_Ratio_SPY,CCI_14_SPY,SPY,y,unique_id
246,2024-06-26,0.673665,0.747695,0.453113,0.887076,-0.000747,0.183741,545.51,3.148750082656456,0
247,2024-06-25,0.665889,0.752026,0.452105,0.878111,-0.005454,0.162705,544.83,3.142260720230322,0
248,2024-06-24,0.641508,0.711202,0.395024,0.787281,-0.010009,0.182704,542.74,3.106733099675123,0
249,2024-06-21,0.680562,0.789676,0.491233,0.912883,-0.004591,0.220693,544.51,3.1475046494635617,0
250,2024-06-20,0.739359,0.90215,0.619762,1.084797,0.004704,0.362108,547.0,3.155960485352161,0
251,2024-06-18,0.776642,1.0105,0.730874,1.232066,0.016808,0.45625,548.49,3.1804758545175558,0
252,2024-06-17,0.76644,1.05638,0.749953,1.190693,0.01734,0.458259,547.1,3.1791976467669536,0
253,2024-06-14,0.730977,0.98738,0.622106,1.067044,0.014613,0.388114,542.78,3.1791976467669536,0
254,2024-06-13,0.728048,1.059699,0.615058,1.08649,0.012396,0.46101,542.45,3.176509919287803,0
255,2024-06-12,0.718653,1.124769,0.572763,1.078039,0.009567,0.584765,541.36,3.1934042062996086,0
256,2024-06-11,0.676693,0.970737,0.438309,0.937098,0.004556,0.380115,536.95,3.2091466101060626,0
257,2024-06-10,0.663043,0.927745,0.423498,0.917048,0.002259,0.410171,535.66,3.201221859540185,0
258,2024-06-07,0.645254,0.862887,0.394471,0.862813,0.001074,0.468807,534.01,3.221977158641294,0
259,2024-06-06,0.65796,0.932223,0.436303,0.93008,0.008055,0.563435,534.66,3.221977158641294,0
260,2024-06-05,0.658145,0.95839,0.464673,0.954822,0.01356,0.506656,534.67,3.221977158641294,0
261,2024-06-04,0.591037,0.64584,0.291707,0.700622,0.01066,-0.055592,528.39,3.2470847279029167,0
262,2024-06-03,0.583911,0.634117,0.290306,0.68899,0.00918,-0.103725,527.8,3.2606087789150218,0
263,2024-05-31,0.578947,0.631889,0.292615,0.694292,0.004587,-0.232747,527.37,3.2431928518468274,0
264,2024-05-30,0.520083,0.47617,0.17522,0.469161,-0.00693,-0.292542,522.61,3.249238049672151,0
265,2024-05-29,0.574791,0.614472,0.289143,0.662951,-0.002705,-0.026128,526.1,3.2697285983198707,0
266,2024-05-28,0.64139,0.730672,0.412728,0.889995,0.002738,0.16788,529.81,3.3079645653200185,0
267,2024-05-24,0.6375,0.745375,0.432766,0.900392,8.4e-05,0.17627,529.44,3.295513621930929,0
268,2024-05-23,0.599568,0.68143,0.362407,0.749137,-0.004673,0.162145,525.96,3.2646381611568285,0
269,2024-05-22,0.672203,0.797386,0.492147,1.034966,0.003156,0.261945,529.83,3.279392169219044,0
270,2024-05-21,0.703489,0.867264,0.575928,1.177054,0.011702,0.340611,531.36,3.280039906158361,0
271,2024-05-20,0.692186,0.879534,0.575062,1.142665,0.011782,0.362069,530.06,3.2736345075362285,0
272,2024-05-17,0.686987,0.905217,0.595185,1.144669,0.011596,0.359788,529.45,3.250963714660141,0
273,2024-05-16,0.680748,0.925216,0.61206,1.136246,0.008783,0.437426,528.69,3.252547071622915,0
274,2024-05-15,0.69931,1.012569,0.713464,1.230171,0.019541,0.46367,529.78,3.259168382558153,0
275,2024-05-14,0.64603,0.917244,0.513289,1.003272,0.018224,0.340502,523.3,3.209004755146619,0
276,2024-05-13,0.623162,0.903341,0.432151,0.918565,0.017031,0.353938,520.91,3.1884930854015874,0
277,2024-05-10,0.622499,0.95795,0.424324,0.939913,0.018796,0.423011,520.84,3.181152066755997,0
278,2024-05-09,0.616499,0.99363,0.388142,0.935057,0.019167,0.430835,520.17,3.1736671065683364,0
279,2024-05-08,0.58956,0.899316,0.25731,0.831822,0.018019,0.4168,517.19,3.1667579125489573,0
280,2024-05-07,0.58911,0.916894,0.25164,0.844906,0.014926,0.557523,517.14,3.1686291525958725,0
281,2024-05-06,0.584289,0.87843,0.22304,0.834654,0.010379,0.650459,516.57,3.168125357198626,0
282,2024-05-03,0.537619,0.668037,0.0069,0.660548,0.006645,0.5595,511.29,3.1606522025086257,0
283,2024-05-02,0.472413,0.426347,-0.244995,0.435817,-0.002667,-0.001679,505.03,3.113778505531843,0
284,2024-05-01,0.415158,0.251464,-0.439319,0.246445,-0.012863,-0.092048,500.35,3.0745324954488007,0
285,2024-04-30,0.430259,0.282212,-0.409014,0.276321,-0.004343,-0.03217,501.98,3.0741001506249668,0
286,2024-04-29,0.516785,0.523969,-0.112133,0.581042,0.006675,0.1687,510.06,3.016645927969807,0
287,2024-04-26,0.495811,0.448569,-0.183681,0.514016,0.000892,0.063099,508.26,2.999518692895503,0
288,2024-04-25,0.43552,0.291337,-0.384842,0.324892,-0.009336,-0.191191,503.49,2.9539338312649375,0
289,2024-04-24,0.455896,0.323529,-0.331951,0.379826,-0.004972,-0.099334,505.41,2.9682704442357712,0
290,2024-04-23,0.458385,0.311572,-0.342982,0.38084,-0.002366,-0.167372,505.65,2.9582487341979067,0
291,2024-04-22,0.380817,0.124415,-0.608284,0.130252,-0.016013,-0.336011,499.72,2.91475172882523,0
292,2024-04-19,0.310285,-0.058812,-0.8699,-0.101123,-0.032663,-0.500685,495.16,2.8857305268405797,0
293,2024-04-18,0.345197,-0.035622,-0.807868,0.009266,-0.027568,-0.484939,499.52,2.946695929570924,0
294,2024-04-17,0.353933,-0.109739,-0.853493,0.00435,-0.025615,-0.574209,500.55,2.9636075652598204,0
295,2024-04-16,0.379751,-0.131878,-0.75795,0.066274,-0.020966,-0.687233,503.53,3.0141684843050203,0
296,2024-04-15,0.387862,-0.227153,-0.787837,0.07175,-0.014378,-0.722924,504.45,3.015322828029016,0
297,2024-04-12,0.449938,0.039642,-0.408452,0.261207,-0.002918,-0.621454,510.85,3.065764150756336,0
298,2024-04-11,0.539514,0.485654,0.134563,0.555442,0.008578,-0.290076,518.0,3.1154359110009917,0
299,2024-04-10,0.488168,0.225655,-0.112659,0.373477,0.002281,-0.586116,514.12,3.09189004168391,0
300,2024-04-09,0.566823,0.576623,0.245903,0.620724,0.012636,-0.223759,519.32,3.066161666921621,0
301,2024-04-08,0.559214,0.557713,0.225603,0.606135,0.00446,-0.081841,518.72,3.07311528172224,0
302,2024-04-05,0.555711,0.558326,0.225394,0.59668,-0.004097,-0.153928,518.43,3.0634824051696206,0
303,2024-04-04,0.485548,0.240553,-0.076929,0.327999,-0.015215,-0.159162,513.07,3.0483981848753,0
304,2024-04-03,0.587442,0.631706,0.290351,0.671029,-0.007259,0.050442,519.41,2.942358129838678,0
305,2024-04-02,0.580086,0.620785,0.273339,0.650761,-0.0179,-0.017345,518.84,2.935769196354833,0
306,2024-04-01,0.642003,0.807803,0.440554,0.883826,-0.014305,0.265298,522.16,2.9613262716861093,0
307,2024-03-28,0.659931,0.890976,0.512109,0.975039,-0.010598,0.354671,523.07,2.9614926588952972,0
308,2024-03-27,0.661817,0.939484,0.549083,1.002559,-0.000421,0.331409,523.17,2.961858918146585,0
309,2024-03-26,0.617572,0.752268,0.384209,0.799231,-0.009128,0.245911,518.81,2.951803436883977,0
310,2024-03-25,0.634546,0.827492,0.452829,0.87788,0.000107,0.331276,519.77,2.961392770008583,0
311,2024-03-22,0.659804,0.935265,0.551165,0.969739,0.006589,0.504677,521.21,2.9721807697737646,0
312,2024-03-21,0.677008,1.054988,0.641271,1.036404,0.015769,0.749899,522.2,2.9687845476254666,0
313,2024-03-20,0.662825,1.066177,0.624707,0.991944,0.008469,0.578581,520.48,3.023809968848255,0
314,2024-03-19,0.619835,0.798503,0.445845,0.811227,0.000256,0.203684,515.71,3.0999337916056007,0
315,2024-03-18,0.590896,0.668006,0.337617,0.701232,-0.009191,0.172238,512.86,3.1391047954975586,0
316,2024-03-15,0.557654,0.551706,0.22198,0.572636,-0.024492,-0.096357,509.83,3.11355716805053,0
317,2024-03-14,0.639142,0.789372,0.455381,0.852322,-0.016139,0.278013,514.95,3.1050805397768917,0
318,2024-03-13,0.656899,0.859444,0.502644,0.948311,-0.005256,0.425397,515.97,3.0793692350632633,0
319,2024-03-12,0.670639,0.91599,0.57196,1.016508,0.000105,0.430353,516.78,3.1032237086663508,0
320,2024-03-11,0.620607,0.742412,0.398556,0.801076,-0.009949,0.15377,511.28,3.059362257202609,0
321,2024-03-08,0.62769,0.786398,0.439554,0.845568,-0.003616,0.373546,511.72,3.050340630886211,0
322,2024-03-07,0.678163,0.951008,0.591222,1.067292,0.008161,0.406603,514.81,3.000516525947179,0
323,2024-03-06,0.63333,0.786176,0.433897,0.867219,0.002846,0.249987,509.75,2.9556547808096014,0
324,2024-03-05,0.607546,0.696791,0.358956,0.765262,-0.003719,0.144536,507.18,2.965994537384103,0
325,2024-03-04,0.698397,0.933475,0.576715,1.124417,0.004782,0.387528,512.3,2.965994537384103,0
326,2024-03-01,0.708973,1.018155,0.64114,1.18938,0.012762,0.407449,512.85,2.966027818292287,0
327,2024-02-29,0.668555,0.865551,0.494861,0.997803,0.0082,0.301147,508.08,2.922030457672652,0
328,2024-02-28,0.651402,0.796598,0.44139,0.944703,0.001819,0.26597,506.26,2.9169384787204558,0
329,2024-02-27,0.663133,0.854792,0.486145,1.002738,0.009961,0.331479,506.93,2.9169384787204558,0
330,2024-02-26,0.65504,0.859638,0.485591,0.979837,0.004714,0.417436,505.99,2.9095063399951844,0
331,2024-02-23,0.685291,0.973283,0.582218,1.104978,0.011971,0.585911,507.85,2.9233834266876024,0
332,2024-02-22,0.682731,1.031148,0.61933,1.125748,0.007533,0.620447,507.5,2.910345553005118,0
333,2024-02-21,0.592152,0.641772,0.304013,0.712238,-0.001839,-0.020894,497.21,2.8767526600617077,0
334,2024-02-20,0.587369,0.641436,0.308294,0.706139,-0.011268,0.054452,496.76,2.8883121805154826,0
335,2024-02-16,0.629251,0.77382,0.415349,0.88616,-0.004461,0.269849,499.51,2.8874578185751636,0
336,2024-02-15,0.669554,0.898569,0.516791,1.063788,0.004861,0.349338,502.01,2.850407544106163,0
337,2024-02-14,0.640101,0.793066,0.442235,0.92209,-7e-05,0.219289,498.57,2.841944981576625,0
338,2024-02-13,0.596515,0.654715,0.329298,0.722025,-0.006128,0.04471,494.08,2.8113091931944987,0
339,2024-02-12,0.721142,0.887123,0.577203,1.226374,0.007711,0.469269,500.98,2.8030106338147576,0
340,2024-02-09,0.72563,0.939589,0.642238,1.303152,0.018376,0.506557,501.2,2.8001913011781787,0
341,2024-02-08,0.703173,0.9057,0.610172,1.194335,0.016744,0.482268,498.32,2.814984407415967,0
342,2024-02-07,0.701439,0.951552,0.666686,1.206188,0.013301,0.526028,498.1,2.80978035803745,0
343,2024-02-06,0.667693,0.866342,0.574887,1.044362,0.005429,0.380445,493.98,2.8183674424124447,0
344,2024-02-05,0.655129,0.857608,0.568705,0.993663,-0.00077,0.340596,492.55,2.8091055293359117,0
345,2024-02-02,0.685417,0.946609,0.695524,1.140863,0.007122,0.408505,494.35,2.8059671808709883,0
346,2024-02-01,0.641367,0.814721,0.538965,0.947844,-0.004022,0.192861,489.2,2.7593273175218576,0
347,2024-01-31,0.573276,0.629038,0.274296,0.632255,-0.014539,0.114553,482.88,2.7272092629574494,0
348,2024-01-30,0.738229,0.917017,0.687043,1.213124,0.001376,0.367185,490.89,2.7816987526767,0
349,2024-01-29,0.747706,0.992196,0.79315,1.267044,0.012301,0.395624,491.27,2.800341615305735,0
350,2024-01-26,0.712946,0.92312,0.690378,1.10432,0.011622,0.376218,487.41,2.7719521332671344,0
351,2024-01-25,0.727904,1.011023,0.782845,1.185009,0.029053,0.438216,488.03,2.7885671757505555,0
352,2024-01-24,0.70329,0.976648,0.690607,1.074338,0.027469,0.514172,485.39,2.7851656709901693,0
353,2024-01-23,0.698201,1.031212,0.695187,1.099796,0.021762,0.532954,484.86,2.8205931709183494,0
354,2024-01-22,0.684847,1.053142,0.644066,1.050076,0.019667,0.636097,483.45,2.8328712998591192,0
355,2024-01-19,0.675193,1.080821,0.596308,1.028998,0.011751,0.564747,482.43,2.8359408320943116,0
356,2024-01-18,0.610708,0.733688,0.316087,0.760862,-0.000914,0.178695,476.49,2.876151704375333,0
357,2024-01-17,0.552356,0.410597,0.125632,0.541479,-0.014444,-0.151544,472.29,2.852993499341477,0
358,2024-01-16,0.605313,0.634924,0.266942,0.707947,-0.007333,0.108362,474.93,2.86917971829101,0
359,2024-01-12,0.643276,0.786512,0.363791,0.832531,0.00491,0.300362,476.68,2.8520198888780053,0
360,2024-01-11,0.639315,0.79095,0.368607,0.840916,-0.001582,0.225346,476.35,2.8520198888780053,0
361,2024-01-10,0.643537,0.814995,0.399323,0.905675,0.006749,0.293141,476.56,2.8550255333189445,0
362,2024-01-09,0.61327,0.653668,0.311012,0.779786,-0.004804,0.069583,473.88,2.876065044405523,0
363,2024-01-08,0.626541,0.708162,0.361548,0.848333,-0.002392,-0.000664,474.6,2.9254141768321347,0
364,2024-01-05,0.540959,0.404794,0.111133,0.482792,-0.015676,-0.365579,467.92,2.8661755240520694,0
365,2024-01-04,0.531405,0.419988,0.101543,0.439574,-0.030526,-0.406851,467.28,2.862780137856139,0
366,2024-01-03,0.556792,0.501948,0.174744,0.530788,-0.023892,-0.313333,468.79,2.877589801051155,0
367,2024-01-02,0.628008,0.654952,0.336341,0.788466,-0.0122,0.014095,472.65,2.908365003592994,0
368,2023-12-29,0.68399,0.76306,0.45596,1.008103,0.005593,0.251832,475.31,2.958428889418098,0
369,2023-12-28,0.71468,0.834599,0.53822,1.155651,0.023475,0.348153,476.69,2.9712880116069416,0
370,2023-12-27,0.713121,0.862847,0.573325,1.166818,0.019524,0.326703,476.51,2.972732856796699,0
371,2023-12-26,0.705994,0.875971,0.567096,1.145061,0.016664,0.314902,475.65,2.9682538367084503,0
372,2023-12-22,0.689326,0.853176,0.527876,1.075089,0.011221,0.276449,473.65,2.956514469541669,0
373,2023-12-21,0.681358,0.862479,0.507789,1.071717,0.005345,0.23971,472.7,2.947658239936767,0
374,2023-12-20,0.641451,0.746432,0.390372,0.880959,-0.002594,0.249078,468.26,2.973819522446266,0
375,2023-12-19,0.775025,1.009671,0.618839,1.380997,0.013111,0.425647,474.84,2.939751489243509,0
376,2023-12-18,0.754303,0.991406,0.574267,1.271148,0.012195,0.432135,471.97,2.928147821550023,0
377,2023-12-15,0.733323,0.95655,0.529979,1.182055,0.009393,0.430371,469.33,2.9344558954372357,0
378,2023-12-14,0.797519,1.141374,0.640906,1.429994,0.035053,0.702788,472.01,2.9434674295618253,0
379,2023-12-13,0.7878,1.228423,0.616248,1.445329,0.027752,0.817623,470.5,2.937459740145432,0
380,2023-12-12,0.738377,1.056098,0.449692,1.192038,0.019937,0.659872,464.1,2.9708024164064146,0
381,2023-12-11,0.718291,0.915352,0.402514,1.120559,0.012012,0.674747,461.99,2.9708024164064146,0
382,2023-12-08,0.700157,0.837924,0.366327,1.049534,0.004879,0.600769,460.2,2.9741016947303525,0
383,2023-12-07,0.679042,0.746635,0.337074,0.974668,-0.003596,0.421247,458.23,2.960904581434601,0
384,2023-12-06,0.637264,0.640179,0.282131,0.801555,-0.013402,0.17676,454.76,2.9200997138879656,0
385,2023-12-05,0.680905,0.720244,0.341349,0.962948,-0.004896,0.233635,456.6,2.980497978029949,0
386,2023-12-04,0.683029,0.743609,0.366189,1.003235,0.00421,0.286493,456.69,3.0041921910263594,0
387,2023-12-01,0.740477,0.838228,0.442789,1.231409,0.015653,0.364306,459.1,2.972145122243635,0
388,2023-11-30,0.715592,0.78747,0.418209,1.141742,0.007477,0.237641,456.4,2.9930198184232073,0
389,2023-11-29,0.697751,0.752746,0.408646,1.083224,-0.002206,0.262689,454.61,2.9930198184232073,0
390,2023-11-28,0.705093,0.771689,0.441671,1.174316,0.007703,0.244707,454.93,3.0171955868009777,0
391,2023-11-27,0.700984,0.777837,0.460418,1.196758,0.003165,0.253935,454.48,3.02644804136531,0
392,2023-11-24,0.717909,0.808285,0.515558,1.273974,0.01441,0.294701,455.3,3.030376977768625,0
393,2023-11-22,0.715733,0.828654,0.550418,1.272297,0.017092,0.333095,455.02,3.0315050882210617,0
394,2023-11-21,0.702409,0.832893,0.54811,1.230912,0.016997,0.329179,453.27,3.0315050882210617,0
395,2023-11-20,0.72014,0.890824,0.622134,1.321415,0.030088,0.399666,454.26,3.0315050882210617,0
396,2023-11-17,0.695089,0.875638,0.581655,1.221535,0.029156,0.388065,450.79,3.0288270801925976,0
397,2023-11-16,0.690944,0.913417,0.620648,1.225917,0.023034,0.407953,450.23,3.0350757655923464,0
398,2023-11-15,0.687063,0.960431,0.669648,1.235265,0.018806,0.420607,449.68,3.0350757655923464,0
399,2023-11-14,0.680632,1.007893,0.716228,1.229383,0.012921,0.424458,448.73,3.0503439510377213,0
400,2023-11-13,0.6145,0.847864,0.471297,0.956593,0.003854,0.292912,440.19,3.065612136483096,0
401,2023-11-10,0.620367,0.874741,0.524018,1.003024,0.016837,0.304397,440.61,3.065612136483096,0
402,2023-11-09,0.557077,0.711406,0.27544,0.743915,0.01205,0.276513,433.84,3.0775057602999065,0
403,2023-11-08,0.604188,0.811424,0.435415,0.937234,0.033318,0.379,437.25,3.0513978055800783,0
404,2023-11-07,0.60125,0.805425,0.451598,0.950152,0.036661,0.429812,436.93,3.0542986894378368,0
405,2023-11-06,0.590305,0.776757,0.426455,0.920342,0.040258,0.431212,435.69,3.083307528015424,0
406,2023-11-03,0.581708,0.756792,0.392125,0.896213,0.03942,0.409855,434.69,3.0829011026893447,0
407,2023-11-02,0.547021,0.648508,0.216479,0.767978,0.029241,0.217859,430.76,3.047097668244342,0
408,2023-11-01,0.461565,0.405188,-0.175729,0.448604,0.015364,-0.061227,422.66,2.992763650632252,0
409,2023-10-31,0.404086,0.261153,-0.398232,0.245976,0.000601,-0.220859,418.2,2.941699735932001,0
410,2023-10-30,0.367389,0.168169,-0.529449,0.113184,-0.015494,-0.313822,415.59,2.927696987565922,0
411,2023-10-27,0.291134,-0.033082,-0.767053,-0.142301,-0.036906,-0.471932,410.68,2.8950798072401462,0
412,2023-10-26,0.304097,-0.071494,-0.764215,-0.124529,-0.032592,-0.532052,412.55,2.88124475645929,0
413,2023-10-25,0.341895,0.019091,-0.581948,0.023957,-0.026934,-0.467229,417.55,2.9168920067396096,0
414,2023-10-24,0.397713,0.251121,-0.355944,0.232596,-0.023741,-0.320298,423.63,2.846441980635334,0
415,2023-10-23,0.346022,0.079166,-0.508123,0.075806,-0.042643,-0.429522,420.46,2.8725345828961766,0
416,2023-10-20,0.352491,0.056481,-0.506438,0.05591,-0.039697,-0.351773,421.19,2.88036236357443,0
417,2023-10-19,0.402668,0.300741,-0.328042,0.238319,-0.031956,-0.101156,426.43,2.8386141999570813,0
418,2023-10-18,0.44511,0.51229,-0.19582,0.371121,-0.021026,0.070676,430.21,2.80234548281451,0
419,2023-10-17,0.523927,0.808608,0.019151,0.617719,-0.010177,0.299356,436.02,2.8217750491695623,0
420,2023-10-16,0.524224,0.756831,0.002279,0.631473,0.001566,0.355822,436.04,2.8310491222621126,0
421,2023-10-13,0.45973,0.515508,-0.181449,0.438389,-0.004495,0.254382,431.5,2.799394641375971,0
422,2023-10-12,0.489015,0.575808,-0.121866,0.531209,0.011114,0.368786,433.66,2.8350346743349437,0
423,2023-10-11,0.527436,0.624456,-0.046887,0.660952,0.028626,0.497912,436.32,2.8449219092848526,0
424,2023-10-10,0.503182,0.545086,-0.11968,0.590234,0.024838,0.500799,434.54,2.824764213224186,0
425,2023-10-09,0.471333,0.460198,-0.20383,0.49708,0.0155,0.142416,432.29,2.8147543353874593,0
426,2023-10-06,0.429852,0.365392,-0.306162,0.371763,0.001786,-0.111481,429.54,2.8656066853819664,0
427,2023-10-05,0.341987,0.212927,-0.490855,0.089747,-0.016452,-0.276006,424.5,2.769350319595484,0
428,2023-10-04,0.343548,0.186044,-0.525949,0.061768,-0.008024,-0.301881,424.66,2.7591771557248683,0
429,2023-10-03,0.285447,0.066364,-0.681058,-0.133842,-0.023108,-0.329706,421.59,2.7833236274123787,0
430,2023-10-02,0.33706,0.170831,-0.531969,0.062098,-0.010718,-0.254065,427.31,2.8330483526121353,0
431,2023-09-29,0.33875,0.140851,-0.560631,0.03197,-0.001222,-0.242835,427.48,2.8095977329990007,0
432,2023-09-28,0.348684,0.128775,-0.554182,0.025193,0.012336,-0.298594,428.52,2.8075585486848156,0
433,2023-09-27,0.303651,0.007781,-0.714078,-0.161137,-0.003332,-0.440515,426.05,2.7842647894035415,0
434,2023-09-26,0.30056,-0.087345,-0.817533,-0.250001,-0.023926,-0.520228,425.88,2.777755085631333,0
435,2023-09-25,0.355249,0.023056,-0.594628,-0.019954,-0.016665,-0.51789,432.23,2.8201073752336496,0
436,2023-09-22,0.322627,-0.117027,-0.763632,-0.163093,-0.033405,-0.678321,430.42,2.8067742470255137,0
437,2023-09-21,0.33096,-0.165845,-0.814583,-0.17282,-0.025578,-0.837532,431.39,2.806382096195862,0
438,2023-09-20,0.403246,0.07785,-0.416037,0.129322,-0.014255,-0.512346,438.64,2.858773447037246,0
439,2023-09-19,0.455057,0.331856,-0.141968,0.321355,-0.005281,-0.457254,442.71,2.9005767254780506,0
440,2023-09-18,0.46767,0.402391,-0.090605,0.360345,0.004276,-0.382302,443.63,2.9067727085865376,0
441,2023-09-15,0.463769,0.415947,-0.117104,0.336986,-0.000679,-0.2701,443.37,2.907949161075491,0
442,2023-09-14,0.567582,0.786359,0.374889,0.745146,0.015305,0.227606,450.36,2.95861504826641,0
443,2023-09-13,0.511677,0.623704,0.097994,0.528884,0.004766,0.012781,446.51,2.9629261438030774,0
444,2023-09-12,0.503628,0.607218,0.033248,0.498682,-0.005297,0.046784,445.99,2.971344344798825,0
445,2023-09-11,0.542938,0.723369,0.154946,0.647338,0.002487,0.14635,448.45,2.951982482508607,0
446,2023-09-08,0.499754,0.585528,-0.036427,0.48598,-0.007537,0.054626,445.52,2.927815795745413,0
447,2023-09-07,0.489512,0.550392,-0.086032,0.447051,-0.017569,0.018868,444.85,2.9237290714797677,0
448,2023-09-06,0.50931,0.617357,-0.028459,0.518888,-0.008777,0.118173,446.22,2.9447914196180953,0
449,2023-09-05,0.55528,0.759191,0.113747,0.692913,0.00267,0.303433,449.24,2.9709621730884797,0
450,2023-09-01,0.587049,0.846617,0.202878,0.806546,0.015482,0.449168,451.19,2.9525821480913024,0
451,2023-08-31,0.577377,0.830416,0.157681,0.789335,0.011703,0.494262,450.35,2.911709320359715,0
452,2023-08-30,0.587415,0.874857,0.187104,0.839232,0.02574,0.558374,451.01,2.901159787396433,0
453,2023-08-29,0.567861,0.784563,0.084724,0.769491,0.020737,0.369833,449.16,2.914503455494577,0
454,2023-08-28,0.490253,0.436365,-0.237995,0.4868,0.013681,0.021598,442.76,2.850953559032328,0
455,2023-08-25,0.450291,0.299861,-0.389958,0.349622,0.009968,-0.210983,439.97,2.8229185958989156,0
456,2023-08-24,0.402253,0.162865,-0.570673,0.175505,-0.002896,-0.188624,436.89,2.813249458377253,0
457,2023-08-23,0.47988,0.363722,-0.298155,0.444725,0.00788,-0.093881,443.03,2.697483332656073,0
458,2023-08-22,0.393501,0.160624,-0.569769,0.169399,-0.003556,-0.277177,438.15,2.674527726786375,0
459,2023-08-21,0.408877,0.167831,-0.531208,0.206388,0.003676,-0.372602,439.34,2.6309738698548633,0
460,2023-08-18,0.352838,0.016639,-0.692133,0.021121,-0.008254,-0.596906,436.5,2.589252655971987,0
461,2023-08-17,0.348597,-0.079782,-0.72429,-0.039748,-0.023945,-0.604945,436.29,2.592506476812073,0
462,2023-08-16,0.386066,-0.050378,-0.560615,0.07391,-0.015504,-0.500882,439.64,2.6211401002048267,0
463,2023-08-15,0.427456,0.021861,-0.385738,0.207626,-0.008851,-0.385699,442.89,2.6491952665593432,0
464,2023-08-14,0.508812,0.272271,-0.06769,0.464722,-0.000108,-0.248739,448.11,2.677611968562758,0
